INSTITUTE  (1USALAS,2GERJUL)
REFERENCE  (J,NSE,112,78,1992)
AUTHOR     (W.B.AMIAN,R.C.BYRD,C.A.GOULDING,M.M.MEIER,G.L.MORGAN,
           C.E.MOSS,D.A.CLARK)
TITLE      Differential Neutron Production Cross Sections for
            800-MeV Protons
FACILITY   (MESON) WNR at LAMPF.
METHOD     (TOF) Neutron energy determined by time-of-flight.
DETECTOR   (SCIN) Cylindrical plastic scintillators at 3 energy
            biases.  Efficiency calibrated relative to 7Li(p,n)7Be
            reaction.
           Proton beam monitored using secondary electron monitor.
ANALYSIS   Data averaged over bins widths. Neutron energy given
            midpoint of bin.  The resolution given is the bin
            width.
CORRECTION Corrected for
           . live time,
           . background,
           . beam attenuation,
           . detector efficiency and solid angle.
ERR-ANALYS (DATA-ERR) Uncertainties include statitical uncertainty
            and uncertainty in background and shadow-bar
            corrections.
STATUS     Data received by email, R. Byrd, 10 September 1998.
           (APRVD) Approved with corrections, R. Byrd, 21 May 1999
HISTORY    (19980911C)
           (19990601A) Data units corrected.
EN
120.        3.5000E+01 2.0000E+00 5.8110E-05 6.9330E-07
120.        3.7000E+01 2.0000E+00 5.2330E-05 6.5270E-07
120.        3.9000E+01 2.0000E+00 4.9980E-05 6.3490E-07
120.        4.1000E+01 2.0000E+00 4.5810E-05 6.0670E-07
120.        4.3000E+01 2.0000E+00 4.2910E-05 5.8580E-07
120.        4.5000E+01 2.0000E+00 4.0960E-05 5.7790E-07
120.        4.7000E+01 2.0000E+00 3.9060E-05 5.6740E-07
120.        4.9000E+01 2.0000E+00 3.5640E-05 5.4290E-07
120.        5.2500E+01 5.0000E+00 3.3020E-05 3.3690E-07
120.        5.7500E+01 5.0000E+00 2.8970E-05 3.2360E-07
120.        6.2500E+01 5.0000E+00 2.5870E-05 3.1370E-07
120.        6.7500E+01 5.0000E+00 2.2700E-05 3.0010E-07
120.        7.2500E+01 5.0000E+00 1.9870E-05 2.8730E-07
120.        7.7500E+01 5.0000E+00 1.7820E-05 2.7640E-07
120.        8.2500E+01 5.0000E+00 1.5910E-05 2.6540E-07
120.        8.7500E+01 5.0000E+00 1.3840E-05 2.5020E-07
120.        9.2500E+01 5.0000E+00 1.2340E-05 2.3870E-07
120.        9.7500E+01 5.0000E+00 1.0950E-05 2.2430E-07
120.        1.0750E+02 1.0000E+01 8.8080E-06 1.4260E-07
120.        1.1500E+02 1.0000E+01 6.4480E-06 1.2360E-07
120.        1.2500E+02 1.0000E+01 4.9420E-06 1.0870E-07
120.        1.3500E+02 1.0000E+01 3.6880E-06 9.3750E-08
120.        1.4500E+02 1.0000E+01 2.8140E-06 8.3820E-08
120.        1.5500E+02 1.0000E+01 2.1280E-06 7.2520E-08
120.        1.6500E+02 1.0000E+01 1.5400E-06 6.1640E-08
120.        1.7500E+02 1.0000E+01 1.0830E-06 5.3200E-08
120.        1.8500E+02 1.0000E+01 7.9300E-07 4.6310E-08
120.        1.9500E+02 1.0000E+01 6.2820E-07 4.0190E-08
120.        2.1000E+02 2.0000E+01 3.4300E-07 2.2410E-08
120.        2.3000E+02 2.0000E+01 1.8820E-07 1.9570E-08
120.        2.5000E+02 2.0000E+01 9.3830E-08 1.2890E-08
120.        2.7000E+02 2.0000E+01 5.5640E-08 8.1330E-09
120.        2.9000E+02 2.0000E+01 2.3120E-08 5.2010E-09
150.        1.2500E+00 1.0000E-01 0.0        0.0
150.        1.2500E+00 1.0000E-01 6.5780E-04 1.3700E-05
150.        1.3500E+00 1.0000E-01 6.0530E-04 1.3450E-05
150.        1.4500E+00 1.0000E-01 6.4280E-04 1.2290E-05
150.        1.5500E+00 1.0000E-01 6.0860E-04 1.2410E-05
150.        1.6500E+00 1.0000E-01 6.3430E-04 1.1500E-05
150.        1.7500E+00 1.0000E-01 5.8950E-04 1.1460E-05
150.        1.8500E+00 1.0000E-01 6.0720E-04 1.1640E-05
150.        1.9500E+00 1.0000E-01 6.2390E-04 1.1360E-05
150.        2.1000E+00 2.0000E-01 5.8180E-04 7.6750E-06
150.        2.3000E+00 2.0000E-01 6.2300E-04 8.1830E-06
150.        2.5000E+00 2.0000E-01 6.6000E-04 8.4560E-06
150.        2.7000E+00 2.0000E-01 6.1030E-04 7.6690E-06
150.        2.9000E+00 2.0000E-01 5.5540E-04 8.0310E-06
150.        3.1000E+00 2.0000E-01 5.2250E-04 7.8480E-06
150.        3.3000E+00 2.0000E-01 4.5170E-04 7.0310E-06
150.        3.5000E+00 2.0000E-01 4.3090E-04 6.5510E-06
150.        3.7000E+00 2.0000E-01 4.1040E-04 6.7080E-06
150.        3.9000E+00 2.0000E-01 3.8240E-04 6.2630E-06
150.        4.1000E+00 2.0000E-01 3.9750E-04 6.3140E-06
150.        4.3000E+00 2.0000E-01 3.7520E-04 6.3950E-06
150.        4.5000E+00 2.0000E-01 3.6560E-04 6.0260E-06
150.        4.7000E+00 2.0000E-01 3.6580E-04 6.1740E-06
150.        4.9000E+00 2.0000E-01 3.4490E-04 6.0550E-06
150.        5.2500E+00 5.0000E-01 3.1080E-04 3.5510E-06
150.        5.7500E+00 5.0000E-01 3.0040E-04 3.7820E-06
150.        6.2500E+00 5.0000E-01 2.5560E-04 3.2230E-06
150.        6.7500E+00 5.0000E-01 2.4200E-04 3.2090E-06
150.        7.2500E+00 5.0000E-01 2.2500E-04 2.9440E-06
150.        7.7500E+00 5.0000E-01 2.1220E-04 2.9240E-06
150.        8.2500E+00 5.0000E-01 1.9570E-04 2.8470E-06
150.        8.7500E+00 5.0000E-01 1.8380E-04 2.6830E-06
150.        9.2500E+00 5.0000E-01 1.8310E-04 2.5520E-06
150.        9.7500E+00 5.0000E-01 1.7230E-04 2.5470E-06
150.        1.0750E+01 1.0000E+00 1.6070E-04 1.7000E-06
150.        1.1500E+01 1.0000E+00 1.4740E-04 1.5830E-06
150.        1.2500E+01 1.0000E+00 1.3400E-04 1.6560E-06
150.        1.3500E+01 1.0000E+00 1.2230E-04 1.5340E-06
150.        1.4500E+01 1.0000E+00 1.1340E-04 1.5110E-06
150.        1.5500E+01 1.0000E+00 1.0910E-04 1.4440E-06
150.        1.6500E+01 1.0000E+00 1.0210E-04 1.4480E-06
150.        1.7500E+01 1.0000E+00 9.3240E-05 1.3960E-06
150.        1.8500E+01 1.0000E+00 8.7950E-05 1.3490E-06
150.        1.9500E+01 1.0000E+00 8.3480E-05 1.3010E-06
150.        2.1000E+01 2.0000E+00 7.2020E-05 1.2250E-06
150.        2.3000E+01 2.0000E+00 6.2060E-05 1.1980E-06
150.        2.5000E+01 2.0000E+00 5.5380E-05 1.0430E-06
150.        2.7000E+01 2.0000E+00 4.8240E-05 1.0050E-06
150.        2.9000E+01 2.0000E+00 4.4840E-05 8.8550E-07
150.        3.1000E+01 2.0000E+00 4.1320E-05 8.8630E-07
150.        3.3000E+01 2.0000E+00 3.6670E-05 8.3700E-07
150.        3.5000E+01 2.0000E+00 3.4720E-05 8.0030E-07
150.        3.7000E+01 2.0000E+00 3.0450E-05 7.3860E-07
150.        3.9000E+01 2.0000E+00 2.9190E-05 7.1870E-07
150.        4.1000E+01 2.0000E+00 2.6280E-05 6.8240E-07
150.        4.3000E+01 2.0000E+00 2.6210E-05 6.7740E-07
150.        4.5000E+01 2.0000E+00 2.3760E-05 7.0550E-07
150.        4.7000E+01 2.0000E+00 2.2930E-05 6.6170E-07
150.        4.9000E+01 2.0000E+00 2.1100E-05 6.5160E-07
150.        5.2500E+01 5.0000E+00 1.9350E-05 3.7940E-07
150.        5.7500E+01 5.0000E+00 1.7180E-05 3.6690E-07
150.        6.2500E+01 5.0000E+00 1.4870E-05 3.6130E-07
150.        6.7500E+01 5.0000E+00 1.3270E-05 3.5530E-07
150.        7.2500E+01 5.0000E+00 1.1810E-05 3.5630E-07
150.        7.7500E+01 5.0000E+00 9.9600E-06 3.1660E-07
150.        8.2500E+01 5.0000E+00 8.9610E-06 3.2240E-07
150.        8.7500E+01 5.0000E+00 8.0080E-06 2.8550E-07
150.        9.2500E+01 5.0000E+00 6.6440E-06 2.7730E-07
