Evt     Eprim   Etot    LXe     LXeTime PMT     PMTTime Seed1           Seed2           First   Flags
#       MeV     MeV     hits    ns      hits    ns                                      hit

456   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	22	0x1.05775178b13f4p-17	23	0x1.7dae3d0412afcp+5	1	37887240	gamma	gamma electron 
458   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	59	0x1.35411d67bf38dp-17	69	0x1.372d591f98681p+5	1	37887240	gamma	gamma electron 
462   	0x1.eb851eb851eb9p-5	0x1.640adb72f8b1cp-7	24	0x1.bd63178428ff8p-14	6	0x1.5a1e49004f037p+5	1	37887240	e-	electron 
468   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	63	0x1.5f45de184e01ap-17	58	0x1.906a8df664978p+5	1	37887240	gamma	gamma electron 
469   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	48	0x1.8de8f951fa813p-17	48	0x1.48e91d4f69bb2p+5	1	37887240	gamma	gamma electron 
472   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	54	0x1.63f697709b3e3p-18	74	0x1.b44752752007bp+5	1	37887240	gamma	gamma electron 
474   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	41	0x1.150ffcb7f702bp-17	33	0x1.beb25ad761e48p+5	1	37887240	gamma	gamma electron 
475   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	44	0x1.0d1c30949530ap-17	50	0x1.4501cce157044p+5	1	37887240	gamma	gamma electron 
481   	0x1.eb851eb851eb9p-5	0x1.1055cb66e1ac2p-6	37	0x1.298224b580eb3p-15	18	0x1.6532794041b14p+5	1	37887240	e-	electron 
488   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	57	0x1.e35d2f66c217fp-18	63	0x1.2514bac777396p+5	1	37887240	gamma	gamma electron 
490   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	59	0x1.025fbf8b25ab3p-17	56	0x1.86e503d032497p+5	1	37887240	gamma	gamma electron 
493   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	52	0x1.8be29d71a2271p-18	63	0x1.2292f45478756p+5	1	37887240	gamma	gamma electron 
494   	0x1.eb851eb851eb9p-5	0x1.be85e22cb0621p-7	19	0x1.4671afcafe813p-16	9	0x1.073eff645c307p+5	1	37887240	gamma	gamma electron 
499   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	61	0x1.763269565b368p-10	71	0x1.52815a12c755bp+5	1	37887240	gamma	gamma electron 
501   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81ep-6	15	0x1.095ccac51764ap-14	25	0x1.a6881d67576c5p+5	1	37887240	gamma	gamma electron 
504   	0x1.eb851eb851eb9p-5	0x1.12fe83a0b784ep-7	10	0x1.9a33caca1144fp-16	5	0x1.8488146b2c5dap+4	1	37887240	e-	electron 
505   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	29	0x1.ecad0a5b4f25cp-18	35	0x1.96bb96dd551e1p+5	1	37887240	gamma	gamma electron 
506   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb4p-5	67	0x1.1e39658851dfap-9	87	0x1.adf6a5abe2c1dp+5	1	37887240	gamma	gamma electron 
512   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	57	0x1.7058e1b05b2acp-18	69	0x1.28e42238dff7fp+5	1	37887240	gamma	gamma electron 
513   	0x1.eb851eb851eb9p-5	0x1.915d8e20743c6p-6	43	0x1.84750358cbfa2p-16	24	0x1.80a7030ac5ad8p+5	1	37887240	gamma	gamma electron 
514   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	65	0x1.8b4d513740061p-18	63	0x1.78ece3ec1b385p+5	1	37887240	gamma	gamma electron 
517   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	56	0x1.6b967d300df41p-10	65	0x1.52a857ae37b6fp+5	1	37887240	gamma	gamma electron 
521   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	58	0x1.0ddf0b803f07bp-9	69	0x1.5ea30401d5f81p+5	1	37887240	gamma	gamma electron 
523   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	58	0x1.697a624f4aa98p-10	136	0x1.ba10b95cf0c86p+5	1	37887240	gamma	gamma electron 
524   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	58	0x1.96aa64f5bfdfep-10	149	0x1.39f49fd50b143p+5	1	37887240	gamma	gamma electron 
525   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	50	0x1.b03ca4add2913p-18	61	0x1.a2ef27ab948d2p+5	1	37887240	gamma	gamma electron 
531   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	50	0x1.c0d5a712cb3f6p-18	58	0x1.dee29fafd603fp+5	1	37887240	gamma	gamma electron 
533   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	45	0x1.52a56105a845dp-18	70	0x1.88f7aa44200a3p+5	1	37887240	gamma	gamma electron 
535   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	26	0x1.135311ccc793cp-16	23	0x1.7d7c20c7bdf33p+5	1	37887240	gamma	gamma electron 
537   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	38	0x1.7f17a1e593a74p-10	161	0x1.43b1707946cebp+5	1	37887240	gamma	gamma electron 
538   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	73	0x1.f68f36175c6fcp-17	50	0x1.b767a942bf2e1p+5	1	37887240	gamma	gamma electron 
539   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	64	0x1.9f786c2eed35p-18	46	0x1.3abbd6088e438p+5	1	37887240	gamma	gamma electron 
544   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	46	0x1.6bbd1ae7dffefp-16	44	0x1.95324084c6812p+5	1	37887240	gamma	gamma electron 
545   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebep-5	82	0x1.03f1904520319p-16	48	0x1.cd816204501f1p+5	1	37887240	gamma	gamma electron 
549   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcbp-6	40	0x1.5e186ce6d53adp-17	26	0x1.084a6b57ca32ap+5	1	37887240	gamma	gamma electron 
550   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	75	0x1.315ede1fd4b11p-16	72	0x1.3dfe93f142cc8p+5	1	37887240	gamma	gamma electron 
551   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	46	0x1.7cf95c4b7c1ap-15	50	0x1.6eb10f77dbb74p+5	1	37887240	gamma	gamma electron 
554   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	49	0x1.8d8f85f74004p-18	87	0x1.6b56827c34288p+5	1	37887240	gamma	gamma electron 
555   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	68	0x1.55fb9fb73a257p-17	50	0x1.b3a3964684058p+5	1	37887240	gamma	gamma electron 
559   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	69	0x1.17e3855100424p-17	62	0x1.a8eb89dd59c12p+5	1	37887240	gamma	gamma electron 
560   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	55	0x1.58a0f7c72291ep-18	66	0x1.65be077cbd2e7p+5	1	37887240	gamma	gamma electron 
564   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	61	0x1.34da3fc770d03p-15	63	0x1.1cdc89c69b02bp+5	1	37887240	gamma	gamma electron 
566   	0x1.eb851eb851eb9p-5	0x1.8984c3696c7c4p-7	32	0x1.e7de284ed884dp-14	9	0x1.24337efbb3189p+5	1	37887240	e-	electron 
567   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	51	0x1.c888471d1f065p-18	52	0x1.6e1f941805763p+5	1	37887240	gamma	gamma electron 
573   	0x1.eb851eb851eb9p-5	0x1.ae10266fd3af8p-5	64	0x1.c9b2104566bbp-16	63	0x1.4e14637f8ba3ep+5	1	37887240	e-	electron 
576   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	61	0x1.595839d3c5a8ap-18	66	0x1.51a2fac3678d5p+5	1	37887240	gamma	gamma electron 
578   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	58	0x1.76754703247e4p-17	52	0x1.67495ab1210fep+5	1	37887240	gamma	gamma electron 
582   	0x1.eb851eb851eb9p-5	0x1.61b1605fbc284p-5	40	0x1.a6f8de26898bap-18	47	0x1.7ec1e8e9ddaddp+5	1	37887240	gamma	gamma electron 
584   	0x1.eb851eb851eb9p-5	0x1.86f32b2e96fafp-8	9	0x1.013b2c5a72ac7p-16	4	0x1.ac4653e1942d9p+6	1	37887240	gamma	gamma electron 
586   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	57	0x1.fa3635dd4164dp-18	62	0x1.7333c9c6264aep+5	1	37887240	gamma	gamma electron 
588   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	64	0x1.a22ec958d24ap-18	63	0x1.83ccec6223bfap+5	1	37887240	gamma	gamma electron 
590   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81ap-6	29	0x1.5f7faed845478p-16	37	0x1.95f8fe077c639p+5	1	37887240	gamma	gamma electron 
591   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	68	0x1.938a12a0f5958p-18	78	0x1.8a4107d1d9162p+5	1	37887240	gamma	gamma electron 
595   	0x1.eb851eb851eb9p-5	0x1.2b9ab217a5891p-6	41	0x1.ba6f85192ca6p-13	15	0x1.2843c6cf285d2p+6	1	37887240	e-	electron 
597   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcfp-6	44	0x1.32b91d304e39p-15	27	0x1.71780dbb18d08p+5	1	37887240	gamma	gamma electron 
602   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	59	0x1.cb0de460aaa2dp-18	117	0x1.936b9794d0592p+5	1	37887240	gamma	gamma electron 
611   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	51	0x1.8cf7236f2abebp-18	41	0x1.76cc5d00a036p+5	1	37887240	gamma	gamma electron 
612   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	70	0x1.71031e861a12fp-17	48	0x1.2873f408923e2p+5	1	37887240	gamma	gamma electron 
613   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	57	0x1.5a9ab994c5988p-18	72	0x1.d009704b5e503p+5	1	37887240	gamma	gamma electron 
614   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	52	0x1.0646dbbf341bep-16	54	0x1.70ab2de68f611p+5	1	37887240	gamma	gamma electron 
624   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	62	0x1.32e0d2827f507p-17	62	0x1.24798b0ecc734p+5	1	37887240	gamma	gamma electron 
625   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	61	0x1.b4adea74ed4ep-18	66	0x1.a065e4f18ac63p+5	1	37887240	gamma	gamma electron 
626   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	46	0x1.541d518180ecdp-18	56	0x1.7e289d60530afp+5	1	37887240	gamma	gamma electron 
630   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcbp-6	23	0x1.f50c9cacb16ebp-18	25	0x1.6a62b51c93fd5p+5	1	37887240	gamma	gamma electron 
631   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	71	0x1.7b836f3f83f07p-17	48	0x1.88dd03d5c01fbp+5	1	37887240	gamma	gamma electron 
634   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb3p-5	64	0x1.409f1f9370f46p-10	70	0x1.33fb08f625359p+5	1	37887240	gamma	gamma electron 
637   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	69	0x1.13ec334c41ae4p-9	126	0x1.4c010d1a53fa9p+5	1	37887240	gamma	gamma electron 
639   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	54	0x1.50326d58419f1p-18	58	0x1.6c8105f6f9c8cp+5	1	37887240	gamma	gamma electron 
641   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb5p-5	59	0x1.0f0723ee7298bp-17	54	0x1.65d442d38b2dap+5	1	37887240	gamma	gamma electron 
642   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	51	0x1.3a51090044d1ep-17	41	0x1.1992799878be6p+5	1	37887240	gamma	gamma electron 
644   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb4p-5	54	0x1.c463f6e69d211p-16	56	0x1.2b6df582833a6p+5	1	37887240	gamma	gamma electron 
646   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	55	0x1.67578075e2dd8p-18	77	0x1.3e5a6b419c1bfp+5	1	37887240	gamma	gamma electron 
653   	0x1.eb851eb851eb9p-5	0x1.e7efd3621243bp-6	17	0x1.4f914cb295cb6p-8	160	0x1.733b57143e5efp+5	1	37887240	gamma	gamma electron 
654   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcep-6	25	0x1.064ee8ea46048p-13	31	0x1.197cb1970091ep+5	1	37887240	gamma	gamma electron 
658   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	62	0x1.6d9ee52c22eabp-18	63	0x1.74fa86901babdp+5	1	37887240	gamma	gamma electron 
662   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	66	0x1.291844cb24c2ap-11	52	0x1.91bb35e4fc4cep+5	1	37887240	gamma	gamma electron 
667   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcap-6	28	0x1.052c6b0db72ecp-15	37	0x1.9d0b881052335p+5	1	37887240	gamma	gamma electron 
671   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	59	0x1.3d8e264dbf75dp-17	64	0x1.6e16b00bf579fp+5	1	37887240	gamma	gamma electron 
673   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	27	0x1.85ed67b4785bap-18	42	0x1.00744a533c85ep+6	1	37887240	gamma	gamma electron 
674   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	51	0x1.b74ca036336bfp-17	67	0x1.5b28573755227p+5	1	37887240	gamma	gamma electron 
675   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	39	0x1.ed50a6f8250d5p-16	46	0x1.931d6c80226fep+5	1	37887240	gamma	gamma electron 
676   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	65	0x1.70259559051e3p-18	63	0x1.57ba639286c1fp+5	1	37887240	gamma	gamma electron 
677   	0x1.eb851eb851eb9p-5	0x1.c9f4b5f4eeffcp-5	66	0x1.26e2144c697cdp-17	57	0x1.4663b2969ecf9p+5	1	37887240	gamma	gamma electron 
680   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebcp-5	63	0x1.36408f49d1c93p-17	59	0x1.bd91b3d84cafbp+5	1	37887240	gamma	gamma electron 
681   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	48	0x1.0fea1475759cbp-17	55	0x1.241f6b28b5b2p+5	1	37887240	gamma	gamma electron 
684   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	29	0x1.5b9e93618e791p-18	23	0x1.404b00ecd46a7p+5	1	37887240	gamma	gamma electron 
685   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	66	0x1.52f897e186571p-18	58	0x1.c703373284d6cp+5	1	37887240	gamma	gamma electron 
687   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81cp-6	27	0x1.91ffd9bbff029p-18	30	0x1.6aadb536142e7p+5	1	37887240	gamma	gamma electron 
688   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	50	0x1.eddbb288a5d3fp-18	52	0x1.6f4c73e247f37p+5	1	37887240	gamma	gamma electron 
691   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	47	0x1.0c2c8e1640159p-16	59	0x1.6244c4590e4b8p+5	1	37887240	gamma	gamma electron 
694   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb5p-5	54	0x1.62b1abaffc0e7p-18	45	0x1.3e4be3222abdp+5	1	37887240	gamma	gamma electron 
701   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e9192ep-6	28	0x1.82493df07553cp-10	28	0x1.4bf66ce509c6ep+5	1	37887240	gamma	gamma electron 
703   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81cp-6	15	0x1.eaf33b275ef3bp-17	28	0x1.49e455d466c71p+5	1	37887240	gamma	gamma electron 
704   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	54	0x1.90d5e22e2bf8bp-10	152	0x1.744f7d274d3a7p+5	1	37887240	gamma	gamma electron 
706   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb5p-5	59	0x1.6725b68c73737p-18	65	0x1.82c4616730e01p+5	1	37887240	gamma	gamma electron 
708   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	58	0x1.4c86733a97264p-12	49	0x1.4b2c281cdaab9p+5	1	37887240	gamma	gamma electron 
709   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	56	0x1.319b43966608fp-17	52	0x1.180ca54e930f1p+5	1	37887240	gamma	gamma electron 
710   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	57	0x1.69f64358225c7p-18	59	0x1.c3c09f2333107p+5	1	37887240	gamma	gamma electron 
713   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	65	0x1.ddf5517628da7p-10	70	0x1.a1725bacdfe5fp+5	1	37887240	gamma	gamma electron 
714   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcbp-6	32	0x1.312a7c9efc23dp-16	31	0x1.864440fa8de92p+5	1	37887240	gamma	gamma electron 
715   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91935p-6	26	0x1.989815bf70f5dp-17	27	0x1.b246a3a0b5e2cp+5	1	37887240	gamma	gamma electron 
718   	0x1.eb851eb851eb9p-5	0x1.c0ffc60292e23p-6	84	0x1.738fb417f7ab1p-16	30	0x1.797631f72f85ap+5	1	37887240	e-	electron 
722   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	36	0x1.ef6ea698ecf6cp-17	69	0x1.5216375e5e5f1p+5	1	37887240	gamma	gamma electron 
726   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	103	0x1.e422ce2b4b794p-13	29	0x1.2f46335de63b8p+5	1	37887240	gamma	gamma electron 
731   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	49	0x1.14fbb745a52dp-8	132	0x1.763d40568f86bp+5	1	37887240	gamma	gamma electron 
736   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91936p-6	32	0x1.4c9182614cbdcp-17	26	0x1.4c1e4efe108f8p+5	1	37887240	gamma	gamma electron 
740   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	28	0x1.8aa3c8af428edp-17	27	0x1.e51a82b412289p+5	1	37887240	gamma	gamma electron 
741   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb5p-5	57	0x1.e750ea291e616p-18	73	0x1.9ed594eac1743p+5	1	37887240	gamma	gamma electron 
743   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	41	0x1.5598036f15994p-18	78	0x1.55ec2ef442a42p+5	1	37887240	gamma	gamma electron 
745   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	49	0x1.89afc5a77724ep-17	57	0x1.7513694b52b77p+5	1	37887240	gamma	gamma electron 
749   	0x1.eb851eb851eb9p-5	0x1.34d812d0cbee1p-5	59	0x1.27f68e3474d4bp-15	38	0x1.3c38aff9aa81fp+5	1	37887240	e-	electron 
751   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	54	0x1.50eb509b89e5dp-18	63	0x1.634530885341cp+5	1	37887240	gamma	gamma electron 
753   	0x1.eb851eb851eb9p-5	0x1.b00e5024db81fp-6	24	0x1.852e1a504333ep-15	25	0x1.7780822bc9e92p+5	1	37887240	gamma	gamma electron 
756   	0x1.eb851eb851eb9p-5	0x1.ca10caa88544ep-5	65	0x1.32384e3ec57dfp-17	56	0x1.4f43799dc1a16p+5	1	37887240	gamma	gamma electron 
757   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	55	0x1.ccca785645162p-18	75	0x1.187ae44a83a0fp+5	1	37887240	gamma	gamma electron 
758   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dcdp-6	33	0x1.92fe18c71a3a6p-18	30	0x1.843d7b563f884p+5	1	37887240	gamma	gamma electron 
760   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb4p-5	70	0x1.8151768ba7427p-17	50	0x1.816c56db1a706p+5	1	37887240	gamma	gamma electron 
761   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	60	0x1.584fdae3a68bep-18	58	0x1.82950126b396ep+5	1	37887240	gamma	gamma electron 
762   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb4p-5	62	0x1.9482994e06739p-18	62	0x1.0973834f756c4p+5	1	37887240	gamma	gamma electron 
764   	0x1.eb851eb851eb9p-5	0x1.a34ca0c282c71p-6	18	0x1.0af4cc6c4322fp-17	29	0x1.69f7dad6af6f8p+5	1	37887240	gamma	gamma electron 
767   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	59	0x1.c69a19de85641p-18	66	0x1.74419a212f373p+5	1	37887240	gamma	gamma electron 
768   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	49	0x1.5f6c58cddcd55p-18	58	0x1.68fe818a25aecp+5	1	37887240	gamma	gamma electron 
769   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	60	0x1.7d112ea61c5b6p-16	44	0x1.8c1aef849765ep+5	1	37887240	gamma	gamma electron 
770   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	56	0x1.6ad5bc0628905p-18	53	0x1.a300f210122f9p+5	1	37887240	gamma	gamma electron 
773   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	84	0x1.87dc3af938998p-18	64	0x1.3ea34fe571562p+5	1	37887240	gamma	gamma electron 
776   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	49	0x1.64980272f7b41p-10	180	0x1.3efb4c2a37b1fp+5	1	37887240	gamma	gamma electron 
778   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	52	0x1.7cc09ec08b05ap-18	72	0x1.5c550b292ffb3p+5	1	37887240	gamma	gamma electron 
779   	0x1.eb851eb851eb9p-5	0x1.83d3f4a958c35p-5	76	0x1.983e11997e446p-13	43	0x1.77b7e6fbe4c8ap+5	1	37887240	e-	electron 
782   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	62	0x1.e3af73ce9e0f6p-18	65	0x1.6675ab71008a8p+5	1	37887240	gamma	gamma electron 
794   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	78	0x1.b3e53fbdf33cdp-17	73	0x1.c48a6e1048963p+5	1	37887240	gamma	gamma electron 
795   	0x1.eb851eb851eb9p-5	0x1.99982cc06e7d8p-6	37	0x1.7d576e08c2764p-15	35	0x1.71f00820ec1efp+5	1	37887240	e-	electron 
799   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	65	0x1.52629596af56p-17	66	0x1.5331dba71d031p+5	1	37887240	gamma	gamma electron 
800   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	54	0x1.51a0adeca38e7p-18	69	0x1.69dcf655c1c83p+5	1	37887240	gamma	gamma electron 
801   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	25	0x1.0366ffdbb61b3p-17	26	0x1.1edcf02a729e3p+6	1	37887240	gamma	gamma electron 
804   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	29	0x1.6cd6ffdbb3a6fp-18	25	0x1.631ed707add5p+5	1	37887240	gamma	gamma electron 
807   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb4p-5	54	0x1.575e06ad8a7acp-18	72	0x1.8c98e51bb9e85p+5	1	37887240	gamma	gamma electron 
809   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebdp-5	51	0x1.a00998c8783dp-18	46	0x1.49ed0483cf708p+5	1	37887240	gamma	gamma electron 
810   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	65	0x1.a81e577b58013p-18	56	0x1.56775707afdc1p+5	1	37887240	gamma	gamma electron 
811   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	22	0x1.98ddb1a70f7d2p-18	33	0x1.9fcc1b730178bp+5	1	37887240	gamma	gamma electron 
812   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	44	0x1.c1810f8a11587p-18	54	0x1.b368ce1c4dc06p+5	1	37887240	gamma	gamma electron 
815   	0x1.eb851eb851eb9p-5	0x1.f47f2ddd88dccp-6	32	0x1.00f7ceb227294p-13	28	0x1.5f7c1a7b51ad1p+5	1	37887240	gamma	gamma electron 
816   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebap-5	66	0x1.030a5a11e6707p-17	60	0x1.481f48374158p+5	1	37887240	gamma	gamma electron 
817   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91933p-6	28	0x1.83bb74dc79c62p-17	33	0x1.90dabd1c62128p+5	1	37887240	gamma	gamma electron 
819   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	62	0x1.26bd4e6f9b3f6p-16	53	0x1.1b341e0959423p+5	1	37887240	gamma	gamma electron 
822   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebdp-5	50	0x1.5adbfbfb9dd9dp-18	64	0x1.93da3bde7c777p+5	1	37887240	gamma	gamma electron 
824   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb7p-5	68	0x1.c5ceb1d44f046p-17	76	0x1.80bd52923b6e7p+5	1	37887240	gamma	gamma electron 
826   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb6p-5	55	0x1.9f919dca4d879p-17	69	0x1.0729d009a97c8p+5	1	37887240	gamma	gamma electron 
827   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	57	0x1.7e3dad330fd81p-17	54	0x1.9a257dc4da21bp+5	1	37887240	gamma	gamma electron 
830   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb8p-5	45	0x1.eba8a619ca7f5p-18	75	0x1.9536a5f756f89p+5	1	37887240	gamma	gamma electron 
837   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	57	0x1.e08c728bd8686p-18	41	0x1.f61fd7e7f96a9p+5	1	37887240	gamma	gamma electron 
838   	0x1.eb851eb851eb9p-5	0x1.eb851eb851eb9p-5	67	0x1.04ee00f9ffc9p-16	47	0x1.b889d20077e8ep+5	1	37887240	gamma	gamma electron 
839   	0x1.eb851eb851eb9p-5	0x1.ef1a6a0e91934p-6	26	0x1.5258062e253adp-16	24	0x1.20f7b43f4e1c9p+5	1	37887240	gamma	gamma electron 
840   	0x1.eb851eb851eb9p-5	0x1.eb851eb851ebbp-5	59	0x1.215c83cb99e99p-13	41	0x1.72890c08e5086p+5	1	37887240	gamma	gamma electron 
