TITLE      DIRECT AND EQUILIBRIUM PROCESSES IN (P,N) REACTIONS
           AT PROTON ENERGY OF 22.2 MEV
AUTHOR     (N.S.BIRJUKOV,B.V.ZHURAVLEV,A.P.RUDENKO,
           O.A.SALNIKOV,V.I.TRYKOVA)
REFERENCE  (J,YF,31,(3),561,8003)
           (R,FEI-910,79).METHOD AND ERROR ANALYSIS.
           (R,FEI-941,79)
           (R,ZFK-410,75,8001)
FACILITY   (CYCLO,4CCPFEI)
INSTITUTE  (4CCPFEI)
DETECTOR   (SCIN)
METHOD     (PSD,TOF,SITA,EXTB,BCINT)
ADD-RES    (COMP,LD)
ERR-ANALYS (DATA-ERR1).TOTAL UNCERTAINTY.
           (DATA-ERR3).BEAM CURRENT UNCERTAINTY.
           (DATA-ERR4).EFFICIENCY UNCERTAINTY.
           (DATA-ERR5).TIME OF FLIGHT UNCERTAINTY.
           (DATA-ERR6).DISTANCE OF FLIGHT UNCERTAINTY.
           (DATA-ERR).UNCERTAINTY OF NUCLEI COUNT IN TARGET.
           (EN-ERR).NO ANALYSIS IS GIVEN BY AUTHORS.
EN         EN-ERR     DATA-ERR3  DATA-ERR4  DATA-ERR5  DATA-ERR6
DATA-ERR
MEV        MEV        PER-CENT   PER-CENT   PER-CENT   PER-CENT
PER-CENT
 2.2000E+01 2.0000E-01 3.0000E+00 5.0000E+00 2.0000E+00 5.0000E-01
 2.0000E+00
REACTION   (13-AL-27(P,X)0-NN-1,,DA/DE,,,EXP)
PART-DET   (N)
 5.8200E+00 9.4000E-01 7.0000E-02 3.0000E-02
 5.9700E+00 8.8000E-01 7.0000E-02 3.0000E-02
 6.0800E+00 8.4000E-01 7.0000E-02 3.0000E-02
 6.1800E+00 9.4000E-01 7.0000E-02 3.0000E-02
 6.2900E+00 8.5000E-01 7.0000E-02 3.0000E-02
 6.4000E+00 7.7000E-01 6.0000E-02 3.0000E-02
 6.5100E+00 7.9000E-01 6.0000E-02 3.0000E-02
 6.6300E+00 7.7000E-01 6.0000E-02 3.0000E-02
 6.7500E+00 6.5000E-01 5.0000E-02 3.0000E-02
 6.8700E+00 6.2000E-01 5.0000E-02 3.0000E-02
 7.0000E+00 5.6000E-01 5.0000E-02 2.0000E-02
 7.1300E+00 5.1000E-01 5.0000E-02 2.0000E-02
 7.2700E+00 5.0000E-01 5.0000E-02 2.0000E-02
 7.4100E+00 5.7000E-01 5.0000E-02 2.0000E-02
 7.5500E+00 5.8000E-01 5.0000E-02 2.0000E-02
 7.7000E+00 6.1000E-01 6.0000E-02 2.0000E-02
 7.8500E+00 5.2000E-01 5.0000E-02 2.0000E-02
 8.0000E+00 5.2000E-01 5.0000E-02 2.0000E-02
 8.1600E+00 5.6000E-01 6.0000E-02 2.0000E-02
 8.3300E+00 5.2000E-01 6.0000E-02 2.0000E-02
 8.5000E+00 5.0000E-01 6.0000E-02 2.0000E-02
 8.6700E+00 4.3000E-01 5.0000E-02 2.0000E-02
 8.8500E+00 4.4000E-01 5.0000E-02 2.0000E-02
