  63.2        15         270         22
 102          15         320         26
 175          15         410         33
 263          15         400         32
 362          15         410         33
 470          15         390         31
 523          15         370         30
 585          15         280         22
 637          15         500         40
 665          15        1000         80
 726          15        1700        136
 764          15        1200         96
