  59.7        30         250         20
  74          30         290         23
 125          30         280         22
 203          30         290         23
 295          30         230         18
 376          30         210         17
 466          30         240         19
 538          30         320         26
 585          30         230         18
 613          30         200         16
 665          30         110          9
 706          30          53          4
